City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Conditions
698,Biak,-0.9131,122.8766,75.0,86,39,6.38,ID,scattered clouds
699,Moranbah,-22.0016,148.0466,59.94,85,0,5.21,AU,clear sky
700,Abu Samrah,35.3029,37.1841,86.02,34,0,13.11,SY,clear sky
701,Sterlibashevo,53.4376,55.2578,71.08,49,44,6.96,RU,scattered clouds
702,Salym,60.0625,71.4789,60.22,99,100,4.54,RU,overcast clouds
703,Petropavlovsk-Kamchatskiy,53.0452,158.6483,46.99,100,0,8.95,RU,fog
704,Tomohon,1.3346,124.8392,67.14,91,99,2.89,ID,overcast clouds
705,Daltenganj,24.0333,84.0667,76.48,88,100,5.32,IN,overcast clouds
706,Kasongo-Lunda,-6.4667,16.8167,77.49,24,98,2.51,CD,overcast clouds
707,Hit,33.6416,42.8251,99.57,13,19,6.4,IQ,few clouds
708,Shaoguan,24.8,113.5833,79.5,85,99,1.28,CN,overcast clouds
709,Otradnoye,59.7775,30.8181,64.56,70,6,9.75,RU,clear sky
710,Emmen,52.7792,6.9069,63.3,86,100,1.99,NL,overcast clouds
711,Raga,8.4596,25.678,69.71,97,100,4.9,SS,overcast clouds
712,Kortkeros,61.8106,51.5806,59.0,91,1,5.41,RU,clear sky
713,Taicheng,38.731,113.228,60.28,66,55,3.83,CN,broken clouds
714,Sunbury,-37.5833,144.7333,44.15,85,0,6.91,AU,clear sky
715,San Jose,37.3394,-121.895,82.76,54,20,3.44,US,few clouds
716,Walvis Bay,-22.9575,14.5053,72.66,29,0,16.82,NA,clear sky
717,Romny,50.751,33.4747,75.34,53,0,5.08,UA,clear sky
718,Svetlyy,54.675,20.1347,64.45,81,100,9.37,RU,overcast clouds
719,Gewane,10.1664,40.6453,85.77,51,71,7.52,ET,light rain
720,Atasu,48.6814,71.6433,77.76,39,31,6.6,KZ,scattered clouds
721,Derzhavinsk,51.1,66.3167,77.74,44,62,4.45,KZ,broken clouds
722,Batticaloa,7.7102,81.6924,81.7,69,100,3.06,LK,overcast clouds
723,Halvad,23.0167,71.1833,81.39,77,100,14.34,IN,overcast clouds
724,Totma,59.9747,42.7642,60.55,99,100,2.62,RU,light rain
725,Gawler,-34.6,138.7333,53.26,63,0,9.89,AU,clear sky
726,Enkoping,59.6361,17.0777,66.07,70,72,4.85,SE,broken clouds
727,Victor Harbor,-35.5667,138.6167,53.19,70,1,11.05,AU,clear sky
728,Argayash,55.4888,60.8767,71.29,72,87,6.73,RU,overcast clouds
729,Methoni,36.8197,21.7049,80.46,68,0,7.43,GR,clear sky
730,Oksfjord,70.2396,22.3479,48.38,83,92,4.12,NO,overcast clouds
731,Udachnyy,66.4167,112.4,63.09,42,2,3.2,RU,clear sky
732,Port Macquarie,-31.4333,152.9167,56.89,80,70,9.44,AU,broken clouds
733,Karachi,24.9056,67.0822,82.22,74,75,20.71,PK,haze
734,Farafangana,-22.8167,47.8333,66.49,85,17,6.93,MG,few clouds
735,Wajima,37.4,136.9,79.21,83,75,3.56,JP,broken clouds
736,Khani,41.9563,42.9566,69.37,97,89,2.28,GE,overcast clouds
737,Kiruna,67.8557,20.2251,45.52,76,90,6.91,SE,overcast clouds
738,Thohoyandou,-22.9456,30.485,61.09,31,0,4.5,ZA,clear sky
739,Kaihua,23.3687,104.28,64.8,86,31,4.76,CN,scattered clouds
740,Keti Bandar,24.1447,67.4497,81.64,82,100,21.09,PK,overcast clouds
741,Karymskoye,51.6167,114.35,53.11,93,6,0.89,RU,clear sky
742,Ust-Nera,64.5667,143.2,45.12,82,1,4.85,RU,clear sky
743,Kirovskiy,45.0917,133.5136,66.45,95,15,4.52,RU,few clouds
744,Chingirlau,51.095,54.0814,81.93,37,73,5.1,KZ,broken clouds
745,Mecca,21.4267,39.8261,90.81,40,6,6.71,SA,clear sky
746,Kondinskoye,59.6481,67.41,61.11,95,99,6.38,RU,light rain
747,Chulym,55.0997,80.9572,59.54,92,36,5.1,RU,scattered clouds
748,Masunga,-20.6246,27.4488,55.17,45,0,7.83,BW,clear sky
749,Mont-De-Marsan,44.0,-0.6667,67.48,77,0,8.05,FR,clear sky
750,Nazarovo,56.0064,90.3914,58.51,78,87,2.37,RU,overcast clouds
751,Minab,27.1467,57.0801,94.5,62,25,4.27,IR,scattered clouds
752,Dalbandin,28.8947,64.4101,90.5,8,7,6.53,PK,clear sky
753,Yuli,9.6989,10.2744,74.16,85,100,4.03,NG,light rain
754,Sampit,-2.5333,112.95,73.15,97,30,1.5,ID,scattered clouds
755,Solnechnyy,50.7214,136.6319,51.39,97,93,3.96,RU,overcast clouds
756,Balud,10.1476,123.6953,80.53,81,94,7.72,PH,overcast clouds
757,Wajir,1.7471,40.0573,80.96,45,98,22.48,KE,overcast clouds
758,Rochegda,62.8,43.25,61.07,77,100,4.79,RU,overcast clouds
759,Ligayan,4.6533,119.4706,83.77,75,100,9.19,PH,overcast clouds
760,Verkhovazhye,60.7472,42.0465,60.19,98,100,7.52,RU,overcast clouds
761,Tanout,14.9709,8.8879,92.3,37,100,8.46,NE,overcast clouds
762,Warmbad,-28.45,18.7333,61.99,20,4,3.18,NA,clear sky
763,Nizhniy Ingash,56.2,96.53,55.67,97,100,2.91,RU,overcast clouds
764,Takaka,-40.85,172.8,52.56,90,77,1.54,NZ,broken clouds
765,Sardarshahr,28.4333,74.4833,85.86,64,49,12.57,IN,scattered clouds
766,Bud,39.447,-86.1758,80.74,66,22,12.17,US,few clouds
767,Filingue,14.3521,3.3168,92.52,41,76,10.47,NE,broken clouds
768,Tuy Hoa,13.0833,109.3,84.22,64,100,13.0,VN,overcast clouds
769,Kalnciems,56.8011,23.6097,68.05,69,100,4.07,LV,light rain
770,Krasnoselkup,65.7,82.4667,54.66,71,100,5.46,RU,overcast clouds
771,Ndele,8.4109,20.6473,67.69,98,95,1.1,CF,overcast clouds
772,Ekhabi,53.5102,142.9671,48.0,88,98,5.79,RU,overcast clouds
773,Kungurtug,50.5994,97.5228,50.25,97,100,3.87,RU,overcast clouds
774,Amazar,53.858,120.875,45.72,98,9,2.08,RU,clear sky
